Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2023-03762,2023-03-05,2023-03-12,Standard Class,CUST-0252,Elizabeth White,Home Office,United States,Arlington,Virginia,East,PROD-TEC-0153,Technology,Accessories,USB Hub,413.04,1,0.1,58.32
ORD-2022-03763,2022-02-16,2022-02-23,Standard Class,CUST-0121,James Wilson,Home Office,United States,Chicago,Illinois,Central,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,151.86,2,0.0,46.74
ORD-2021-03764,2021-03-24,2021-03-28,Second Class,CUST-0136,Jessica Garcia,Home Office,United States,Saint Paul,Minnesota,Central,PROD-TEC-2686,Technology,Computers,HP Spectre,572.34,1,0.2,31.33
ORD-2022-03765,2022-01-19,2022-01-24,Standard Class,CUST-0067,David Martinez,Home Office,United States,Boston,Massachusetts,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,449.78,1,0.3,-60.63
ORD-2023-03766,2023-06-25,2023-06-27,Same Day,CUST-0130,Barbara Thomas,Corporate,United States,Montgomery,Alabama,South,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,634.3,1,0.0,157.56
ORD-2023-03767,2023-04-02,2023-04-06,Second Class,CUST-0391,William Jackson,Consumer,United States,Montgomery,Alabama,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,49.9,1,0.3,3.57
ORD-2023-03768,2023-01-31,2023-02-03,Second Class,CUST-0323,Robert Smith,Home Office,United States,New Orleans,Louisiana,South,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",818.33,1,0.0,200.68
ORD-2021-03769,2021-01-15,2021-01-19,Second Class,CUST-0226,Patricia Johnson,Corporate,United States,Cleveland,Ohio,Central,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,99.12,3,0.3,6.62
ORD-2022-03770,2022-09-03,2022-09-10,Standard Class,CUST-0342,Maria Garcia,Consumer,United States,Minneapolis,Minnesota,Central,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,324.16,1,0.1,-9.88
ORD-2022-03771,2022-12-19,2022-12-24,Second Class,CUST-0091,William Jackson,Home Office,United States,Spokane,Washington,West,PROD-FUR-9298,Furniture,Chairs,Task Chair,580.8,2,0.0,51.19
ORD-2022-03772,2022-01-23,2022-01-25,First Class,CUST-0159,Charles Lewis,Consumer,United States,Arlington,Virginia,East,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,777.74,1,0.0,200.8
ORD-2021-03773,2021-08-12,2021-08-17,Standard Class,CUST-0150,Barbara Thomas,Home Office,United States,Montgomery,Alabama,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,710.34,3,0.0,71.17
ORD-2022-03774,2022-10-04,2022-10-08,Second Class,CUST-0287,David Martinez,Home Office,United States,Charlotte,North Carolina,South,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,85.62,2,0.2,9.96
ORD-2023-03775,2023-10-01,2023-10-05,Second Class,CUST-0198,Sarah Rodriguez,Home Office,United States,Los Angeles,California,West,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,513.29,1,0.1,11.8
ORD-2022-03776,2022-06-01,2022-06-08,Standard Class,CUST-0002,Maria Garcia,Home Office,United States,Chicago,Illinois,Central,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,91.94,1,0.1,18.58
ORD-2023-03777,2023-03-08,2023-03-15,Standard Class,CUST-0152,Elizabeth White,Consumer,United States,New York City,New York,East,PROD-TEC-7097,Technology,Phones,OnePlus 11,504.23,1,0.0,95.68
ORD-2022-03778,2022-10-16,2022-10-19,Second Class,CUST-0269,John Taylor,Consumer,United States,Miami,Florida,East,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,440.44,1,0.3,-64.66
ORD-2021-03779,2021-01-28,2021-02-01,Second Class,CUST-0297,Thomas Moore,Home Office,United States,Pittsburgh,Pennsylvania,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,2578.1,5,0.0,474.42
ORD-2022-03780,2022-11-12,2022-11-15,First Class,CUST-0276,Jessica Garcia,Consumer,United States,San Diego,California,West,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,197.52,2,0.0,59.24
ORD-2021-03781,2021-04-15,2021-04-17,First Class,CUST-0006,Patricia Johnson,Corporate,United States,Baton Rouge,Louisiana,South,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,166.64,2,0.2,19.92
ORD-2022-03782,2022-02-24,2022-02-28,First Class,CUST-0240,Karen Clark,Corporate,United States,San Diego,California,West,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1247.8,3,0.4,-51.84
ORD-2021-03783,2021-05-19,2021-05-21,Same Day,CUST-0031,William Jackson,Corporate,United States,Charlotte,North Carolina,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,167.38,1,0.5,-38.68
ORD-2022-03784,2022-09-24,2022-09-26,First Class,CUST-0340,Karen Clark,Home Office,United States,Spokane,Washington,West,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,97.09,2,0.3,-0.78
ORD-2023-03785,2023-03-11,2023-03-18,Standard Class,CUST-0395,Joseph Thompson,Home Office,United States,Raleigh,North Carolina,South,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,138.83,2,0.2,26.72
ORD-2022-03786,2022-04-16,2022-04-19,First Class,CUST-0186,Patricia Johnson,Home Office,United States,Memphis,Tennessee,South,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,995.66,2,0.2,-66.38
ORD-2023-03787,2023-11-23,2023-11-25,First Class,CUST-0223,Robert Smith,Consumer,United States,Detroit,Michigan,Central,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,118.44,2,0.0,29.9
ORD-2021-03788,2021-11-03,2021-11-06,Second Class,CUST-0140,Karen Clark,Home Office,United States,Eugene,Oregon,West,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,67.5,1,0.2,10.07
ORD-2021-03789,2021-11-18,2021-11-21,Second Class,CUST-0238,Sarah Rodriguez,Home Office,United States,Boulder,Colorado,West,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",1262.78,2,0.2,22.69
ORD-2021-03790,2021-09-05,2021-09-10,Standard Class,CUST-0263,Robert Smith,Corporate,United States,Eugene,Oregon,West,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,598.64,2,0.2,-41.9
ORD-2021-03791,2021-04-01,2021-04-04,Second Class,CUST-0216,Jessica Garcia,Consumer,United States,Saint Paul,Minnesota,Central,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,216.06,2,0.0,61.63
ORD-2021-03792,2021-02-16,2021-02-21,Standard Class,CUST-0042,Maria Garcia,Home Office,United States,Nashville,Tennessee,South,PROD-FUR-8074,Furniture,Tables,Standing Desk,1826.98,3,0.1,55.59
ORD-2021-03793,2021-09-21,2021-09-28,Standard Class,CUST-0389,John Taylor,Corporate,United States,Nashville,Tennessee,South,PROD-OFF-5493,Office Supplies,Art,Watercolors,98.86,1,0.0,24.37
ORD-2021-03794,2021-01-03,2021-01-10,Standard Class,CUST-0335,Joseph Thompson,Home Office,United States,New Orleans,Louisiana,South,PROD-OFF-5493,Office Supplies,Art,Watercolors,58.42,3,0.2,3.45
ORD-2022-03795,2022-08-08,2022-08-12,First Class,CUST-0020,Karen Clark,Consumer,United States,Seattle,Washington,West,PROD-FUR-1058,Furniture,Tables,Side Table,1868.73,3,0.0,277.64
ORD-2021-03796,2021-10-12,2021-10-18,Standard Class,CUST-0400,Karen Clark,Corporate,United States,Richmond,Virginia,East,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,172.84,4,0.1,44.03
ORD-2023-03797,2023-09-20,2023-09-26,Standard Class,CUST-0125,Michael Brown,Consumer,United States,Boulder,Colorado,West,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,712.91,3,0.1,55.57
ORD-2021-03798,2021-03-17,2021-03-21,Second Class,CUST-0128,Linda Anderson,Corporate,United States,Arlington,Virginia,East,PROD-TEC-3179,Technology,Phones,iPhone 14,637.95,4,0.2,3.29
ORD-2021-03799,2021-11-12,2021-11-17,Standard Class,CUST-0162,Maria Garcia,Home Office,United States,Nashville,Tennessee,South,PROD-OFF-6420,Office Supplies,Paper,Cardstock,381.24,4,0.0,103.73
ORD-2022-03800,2022-01-19,2022-01-22,First Class,CUST-0194,Susan Martin,Corporate,United States,Memphis,Tennessee,South,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,2941.0,5,0.2,470.49
ORD-2023-03801,2023-02-26,2023-03-01,First Class,CUST-0013,Richard Harris,Home Office,United States,Memphis,Tennessee,South,PROD-FUR-1058,Furniture,Tables,Side Table,861.1,2,0.1,-5.43
ORD-2023-03802,2023-11-11,2023-11-16,Standard Class,CUST-0024,Jennifer Davis,Consumer,United States,Montgomery,Alabama,South,PROD-OFF-7317,Office Supplies,Fasteners,Tape Dispenser,193.88,2,0.0,45.44
ORD-2022-03803,2022-05-26,2022-06-01,Standard Class,CUST-0319,Charles Lewis,Home Office,United States,Spokane,Washington,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,576.84,2,0.0,56.58
ORD-2021-03804,2021-08-31,2021-09-04,Second Class,CUST-0191,William Jackson,Consumer,United States,Springfield,Illinois,Central,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,141.52,2,0.0,30.72
ORD-2021-03805,2021-08-05,2021-08-09,First Class,CUST-0054,Susan Martin,Home Office,United States,Detroit,Michigan,Central,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",286.56,2,0.4,-51.71
ORD-2022-03806,2022-07-27,2022-08-03,Standard Class,CUST-0269,John Taylor,Consumer,United States,Atlanta,Georgia,South,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,174.34,2,0.0,47.98
ORD-2021-03807,2021-06-28,2021-07-03,Standard Class,CUST-0056,Jessica Garcia,Home Office,United States,Philadelphia,Pennsylvania,East,PROD-FUR-9298,Furniture,Chairs,Task Chair,779.39,3,0.3,-135.17
ORD-2021-03808,2021-01-06,2021-01-10,First Class,CUST-0170,Barbara Thomas,Home Office,United States,Montgomery,Alabama,South,PROD-FUR-0848,Furniture,Tables,Coffee Table,267.56,1,0.0,12.62
ORD-2022-03809,2022-06-02,2022-06-02,Same Day,CUST-0326,Patricia Johnson,Corporate,United States,Boston,Massachusetts,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,782.78,2,0.0,131.12
ORD-2023-03810,2023-12-15,2023-12-19,Second Class,CUST-0197,Thomas Moore,Corporate,United States,Birmingham,Alabama,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,56.68,1,0.2,5.74
ORD-2022-03811,2022-10-14,2022-10-19,Standard Class,CUST-0356,Jessica Garcia,Corporate,United States,Minneapolis,Minnesota,Central,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,81.39,1,0.2,8.45
ORD-2022-03812,2022-10-15,2022-10-19,Second Class,CUST-0154,Susan Martin,Consumer,United States,San Francisco,California,West,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,2393.05,5,0.0,553.64
ORD-2023-03813,2023-05-18,2023-05-22,Second Class,CUST-0290,Barbara Thomas,Consumer,United States,Orlando,Florida,East,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,753.97,3,0.4,-183.61
ORD-2022-03814,2022-03-06,2022-03-13,Standard Class,CUST-0356,Jessica Garcia,Home Office,United States,Boston,Massachusetts,East,PROD-TEC-7097,Technology,Phones,OnePlus 11,1013.26,2,0.1,233.71
ORD-2022-03815,2022-11-03,2022-11-06,Second Class,CUST-0104,Jennifer Davis,Consumer,United States,Arlington,Virginia,East,PROD-TEC-9099,Technology,Computers,Dell XPS 15,448.86,3,0.5,-80.76
ORD-2021-03816,2021-06-08,2021-06-11,First Class,CUST-0092,Elizabeth White,Home Office,United States,Minneapolis,Minnesota,Central,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,31.64,1,0.3,0.94
ORD-2023-03817,2023-04-24,2023-04-30,Standard Class,CUST-0359,Charles Lewis,Consumer,United States,Nashville,Tennessee,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,467.89,2,0.1,-7.05
ORD-2023-03818,2023-12-11,2023-12-14,Second Class,CUST-0195,Joseph Thompson,Consumer,United States,Philadelphia,Pennsylvania,East,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,694.56,4,0.0,59.35
ORD-2021-03819,2021-01-05,2021-01-12,Standard Class,CUST-0193,Richard Harris,Consumer,United States,Birmingham,Alabama,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,430.05,1,0.2,-33.08
ORD-2023-03820,2023-10-12,2023-10-17,Standard Class,CUST-0170,Barbara Thomas,Consumer,United States,Arlington,Virginia,East,PROD-FUR-9298,Furniture,Chairs,Task Chair,790.0,2,0.1,8.38
ORD-2021-03821,2021-09-25,2021-09-30,Second Class,CUST-0196,Jessica Garcia,Home Office,United States,Portland,Oregon,West,PROD-FUR-1058,Furniture,Tables,Side Table,1917.92,4,0.0,265.56
ORD-2021-03822,2021-10-18,2021-10-20,First Class,CUST-0171,William Jackson,Corporate,United States,Dallas,Texas,Central,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,52.82,1,0.0,12.21
ORD-2022-03823,2022-05-01,2022-05-07,Standard Class,CUST-0040,Karen Clark,Consumer,United States,Charlotte,North Carolina,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,452.86,4,0.4,-94.22
ORD-2021-03824,2021-10-04,2021-10-11,Standard Class,CUST-0085,Michael Brown,Consumer,United States,Miami,Florida,East,PROD-TEC-0153,Technology,Accessories,USB Hub,397.28,2,0.4,-48.47
ORD-2022-03825,2022-04-07,2022-04-13,Standard Class,CUST-0184,Jennifer Davis,Corporate,United States,Austin,Texas,Central,PROD-FUR-8739,Furniture,Chairs,Executive Chair,813.82,2,0.2,-91.19
ORD-2023-03826,2023-06-18,2023-06-24,Standard Class,CUST-0297,Thomas Moore,Home Office,United States,Orlando,Florida,East,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,64.74,2,0.3,1.97
ORD-2022-03827,2022-02-19,2022-02-21,First Class,CUST-0236,Jessica Garcia,Home Office,United States,San Francisco,California,West,PROD-OFF-5493,Office Supplies,Art,Watercolors,231.06,3,0.0,66.48
ORD-2023-03828,2023-01-29,2023-02-04,Standard Class,CUST-0162,Maria Garcia,Consumer,United States,Cambridge,Massachusetts,East,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,764.11,1,0.1,98.02
ORD-2021-03829,2021-03-21,2021-03-25,Second Class,CUST-0274,Susan Martin,Corporate,United States,Grand Rapids,Michigan,Central,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,737.76,2,0.2,28.36
ORD-2021-03830,2021-02-07,2021-02-12,Standard Class,CUST-0354,Susan Martin,Consumer,United States,Charlotte,North Carolina,South,PROD-TEC-2686,Technology,Computers,HP Spectre,824.53,1,0.0,189.19
ORD-2022-03831,2022-05-11,2022-05-16,Standard Class,CUST-0391,William Jackson,Home Office,United States,San Francisco,California,West,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,131.55,3,0.0,44.48
ORD-2022-03832,2022-03-19,2022-03-25,Standard Class,CUST-0348,Linda Anderson,Consumer,United States,Portland,Oregon,West,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,251.19,1,0.3,11.99
ORD-2021-03833,2021-11-16,2021-11-21,Standard Class,CUST-0012,Elizabeth White,Consumer,United States,Austin,Texas,Central,PROD-TEC-0153,Technology,Accessories,USB Hub,527.25,1,0.0,132.46
ORD-2021-03834,2021-12-17,2021-12-22,Second Class,CUST-0083,Robert Smith,Corporate,United States,Philadelphia,Pennsylvania,East,PROD-TEC-3179,Technology,Phones,iPhone 14,200.21,1,0.1,38.84
ORD-2022-03835,2022-04-17,2022-04-21,First Class,CUST-0166,Patricia Johnson,Corporate,United States,Richmond,Virginia,East,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,145.65,3,0.0,47.31
ORD-2023-03836,2023-02-09,2023-02-16,Standard Class,CUST-0386,Patricia Johnson,Home Office,United States,Reno,Nevada,West,PROD-TEC-0153,Technology,Accessories,USB Hub,1151.8,2,0.1,228.02
ORD-2022-03837,2022-01-23,2022-01-29,Standard Class,CUST-0021,James Wilson,Home Office,United States,Montgomery,Alabama,South,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",3066.64,4,0.0,744.7
ORD-2021-03838,2021-09-07,2021-09-11,Second Class,CUST-0217,Thomas Moore,Corporate,United States,Las Vegas,Nevada,West,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",325.68,1,0.4,-26.67
ORD-2022-03839,2022-10-20,2022-10-24,First Class,CUST-0280,Karen Clark,Home Office,United States,Boston,Massachusetts,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,417.6,1,0.0,55.98
ORD-2021-03840,2021-05-12,2021-05-17,Standard Class,CUST-0305,Michael Brown,Consumer,United States,Montgomery,Alabama,South,PROD-TEC-2686,Technology,Computers,HP Spectre,354.85,1,0.1,45.64
ORD-2022-03841,2022-02-08,2022-02-12,Second Class,CUST-0091,William Jackson,Home Office,United States,Philadelphia,Pennsylvania,East,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,91.95,2,0.2,13.65
ORD-2022-03842,2022-08-20,2022-08-22,First Class,CUST-0369,John Taylor,Home Office,United States,Pittsburgh,Pennsylvania,East,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,80.34,1,0.2,7.5
ORD-2021-03843,2021-11-14,2021-11-20,Standard Class,CUST-0199,Charles Lewis,Corporate,United States,Eugene,Oregon,West,PROD-TEC-2686,Technology,Computers,HP Spectre,325.32,1,0.0,101.58
ORD-2023-03844,2023-04-30,2023-05-04,First Class,CUST-0315,Joseph Thompson,Home Office,United States,Denver,Colorado,West,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,109.08,2,0.0,29.09
ORD-2022-03845,2022-04-25,2022-05-02,Standard Class,CUST-0229,John Taylor,Home Office,United States,Pittsburgh,Pennsylvania,East,PROD-FUR-8739,Furniture,Chairs,Executive Chair,1557.56,4,0.3,-268.21
ORD-2022-03846,2022-07-03,2022-07-09,Standard Class,CUST-0186,Patricia Johnson,Home Office,United States,Minneapolis,Minnesota,Central,PROD-OFF-6420,Office Supplies,Paper,Cardstock,45.19,1,0.0,9.58
ORD-2022-03847,2022-04-06,2022-04-13,Standard Class,CUST-0349,John Taylor,Consumer,United States,Austin,Texas,Central,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,299.4,3,0.1,52.3
ORD-2022-03848,2022-09-14,2022-09-18,Second Class,CUST-0202,Maria Garcia,Home Office,United States,San Francisco,California,West,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",718.02,2,0.2,98.85
ORD-2022-03849,2022-05-27,2022-06-01,Second Class,CUST-0195,Joseph Thompson,Corporate,United States,Memphis,Tennessee,South,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,180.57,3,0.0,65.33
ORD-2021-03850,2021-01-02,2021-01-06,Second Class,CUST-0067,David Martinez,Home Office,United States,Boulder,Colorado,West,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,165.7,3,0.1,34.96
ORD-2022-03851,2022-09-14,2022-09-14,Same Day,CUST-0217,Thomas Moore,Home Office,United States,Columbus,Ohio,Central,PROD-TEC-9124,Technology,Phones,Google Pixel 7,475.49,1,0.1,63.27
ORD-2023-03852,2023-04-04,2023-04-09,Standard Class,CUST-0128,Linda Anderson,Consumer,United States,Montgomery,Alabama,South,PROD-OFF-6420,Office Supplies,Paper,Cardstock,115.07,4,0.2,14.87
ORD-2023-03853,2023-05-31,2023-06-07,Standard Class,CUST-0376,Jessica Garcia,Consumer,United States,Nashville,Tennessee,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,1250.15,5,0.0,108.06
ORD-2022-03854,2022-03-02,2022-03-08,Standard Class,CUST-0077,Thomas Moore,Home Office,United States,Boston,Massachusetts,East,PROD-FUR-1058,Furniture,Tables,Side Table,898.56,4,0.2,-68.7
ORD-2023-03855,2023-12-29,2024-01-03,Standard Class,CUST-0317,Thomas Moore,Home Office,United States,Chicago,Illinois,Central,PROD-TEC-9124,Technology,Phones,Google Pixel 7,485.16,2,0.4,-42.86
ORD-2023-03856,2023-04-03,2023-04-09,Standard Class,CUST-0145,Michael Brown,Corporate,United States,Chicago,Illinois,Central,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,206.95,5,0.0,58.78
ORD-2022-03857,2022-04-22,2022-04-29,Standard Class,CUST-0378,Sarah Rodriguez,Consumer,United States,Savannah,Georgia,South,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,464.37,1,0.1,13.81
ORD-2022-03858,2022-08-26,2022-08-27,Same Day,CUST-0269,John Taylor,Consumer,United States,New Orleans,Louisiana,South,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,208.74,3,0.0,67.4
ORD-2021-03859,2021-02-10,2021-02-16,Standard Class,CUST-0300,Karen Clark,Consumer,United States,Grand Rapids,Michigan,Central,PROD-TEC-3179,Technology,Phones,iPhone 14,712.88,3,0.1,131.05
ORD-2021-03860,2021-12-21,2021-12-22,Same Day,CUST-0292,Elizabeth White,Home Office,United States,San Francisco,California,West,PROD-TEC-8865,Technology,Computers,MacBook Pro,953.38,3,0.3,-39.21
ORD-2023-03861,2023-07-28,2023-08-03,Standard Class,CUST-0351,William Jackson,Consumer,United States,Buffalo,New York,East,PROD-FUR-8739,Furniture,Chairs,Executive Chair,287.42,1,0.0,26.32
ORD-2023-03862,2023-11-18,2023-11-24,Standard Class,CUST-0020,Karen Clark,Corporate,United States,San Francisco,California,West,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,361.19,1,0.2,-13.11
ORD-2023-03863,2023-12-06,2023-12-11,Standard Class,CUST-0171,William Jackson,Corporate,United States,Savannah,Georgia,South,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,210.77,1,0.0,24.3
ORD-2021-03864,2021-11-16,2021-11-21,Standard Class,CUST-0277,Thomas Moore,Corporate,United States,Boulder,Colorado,West,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,3083.69,4,0.1,583.85
ORD-2023-03865,2023-08-23,2023-08-26,First Class,CUST-0107,David Martinez,Corporate,United States,San Francisco,California,West,PROD-TEC-3179,Technology,Phones,iPhone 14,1484.21,4,0.1,194.5
ORD-2022-03866,2022-10-29,2022-11-04,Standard Class,CUST-0358,Sarah Rodriguez,Corporate,United States,Richmond,Virginia,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",495.29,2,0.1,70.71
ORD-2021-03867,2021-06-02,2021-06-07,Standard Class,CUST-0225,Michael Brown,Consumer,United States,Arlington,Virginia,East,PROD-TEC-3179,Technology,Phones,iPhone 14,1145.16,2,0.1,220.16
ORD-2022-03868,2022-09-08,2022-09-12,First Class,CUST-0265,Michael Brown,Corporate,United States,Austin,Texas,Central,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,176.35,3,0.2,17.67
